incidentType,state,county,incidentCount,FEMA$
Flood,Colorado,Lake,2,55455.92
Flood,Colorado,Larimer,34,2245490.9208823536
Flood,Colorado,Lincoln,1,70299.93
Flood,Colorado,Logan,11,174231.24454545457
Flood,Colorado,Morgan,12,297777.9708333333
Flood,Colorado,Park,2,195129.29499999998
Flood,Colorado,Pueblo,2,650644.67
Flood,Colorado,Saguache,1,86615.39
Flood,Colorado,Sedgwick,2,10308.904999999999
Flood,Colorado,Washington,2,145030.37000000002
Flood,Colorado,Weld,29,715731.7962068967
Flood,Colorado,Yuma,1,294169.84
Flood,Hawaii,Honolulu,14,148881.1007142857
Flood,Hawaii,Kauai,19,346057.8778947369
Flood,Idaho,Ada,8,321582.0162499999
Flood,Idaho,Adams,1,159374.54
Flood,Idaho,Benewah,2,133379.51499999998
Flood,Idaho,Bingham,2,169206.99000000002
Flood,Idaho,Blaine,4,104601.475
Flood,Idaho,Bonner,7,234256.66142857145
Flood,Idaho,Boundary,2,790014.26
Flood,Idaho,Camas,1,317667.69
Flood,Idaho,Canyon,4,39476.65
Flood,Idaho,Cassia,11,276689.7272727273
Flood,Idaho,Clearwater,4,150277.63749999998
Flood,Idaho,Custer,6,117321.85166666668
Flood,Idaho,Elmore,4,231729.82249999998
Flood,Idaho,Franklin,1,348868.01
Flood,Idaho,Gooding,6,82345.33666666666
Flood,Idaho,Idaho,11,268141.9218181818
Flood,Idaho,Jefferson,1,348306.56
Flood,Idaho,Jerome,3,58957.55666666667
Flood,Idaho,Kootenai,9,302544.6966666666
Flood,Idaho,Latah,11,50053.976363636364
Flood,Idaho,Lincoln,2,47280.07
Flood,Idaho,Minidoka,5,189217.09
Flood,Idaho,Nez Perce,6,300715.5983333333
Flood,Idaho,Shoshone,5,268701.118
Flood,Idaho,Twin Falls,4,204558.16749999998
Flood,Idaho,Valley,1,316331.74
Flood,Idaho,Washington,3,80263.44666666667
Flood,Illinois,Adams,38,68593.19578947368
Flood,Illinois,Alexander,2,38233.27
Flood,Illinois,Brown,5,10870.232
Flood,Illinois,Bureau,30,47859.71466666667
Flood,Illinois,Calhoun,12,112278.38583333332
Flood,Illinois,Carroll,11,15978.829090909088
Flood,Illinois,Cass,20,38351.8365
Flood,Illinois,Clark,2,40389.88
Flood,Illinois,Crawford,4,18139.429999999997
Flood,Illinois,DuPage,47,41718.70914893617
Flood,Illinois,Fulton,27,25268.75962962963
Flood,Illinois,Greene,4,44610.625
Flood,Illinois,Grundy,9,132452.4988888889
Flood,Illinois,Hancock,29,16135.54931034483
Flood,Illinois,Henderson,18,27045.36
Flood,Illinois,Henry,4,7104.7875
Flood,Illinois,Jackson,2,20929.62
Flood,Illinois,Jo Daviess,2,172835.185
Flood,Illinois,Kendall,14,38255.99357142858
Flood,Illinois,Knox,17,14064.710588235292
Flood,Illinois,La Salle,35,65224.64514285713
Flood,Illinois,Lake,31,42279.3635483871
Flood,Illinois,Lawrence,6,11813.378333333334
Flood,Illinois,Lee,2,22101.325
Flood,Illinois,Livingston,11,14053.665454545453
Flood,Illinois,Madison,2,1553848.365
Flood,Illinois,Marshall,15,66931.69866666666
Flood,Illinois,Mason,2,10007.075
Flood,Illinois,McDonough,23,27486.941304347823
Flood,Illinois,McHenry,18,25149.003333333327
Flood,Illinois,Mercer,37,51403.29459459458
Flood,Illinois,Monroe,12,11868.3825
Flood,Illinois,Morgan,11,27095.061818181817
Flood,Illinois,Ogle,5,42643.756
Flood,Illinois,Peoria,24,93267.30125000002
Flood,Illinois,Pike,13,31219.286153846147
Flood,Illinois,Putnam,8,21341.235
Flood,Illinois,Rock Island,43,57977.43837209303
Flood,Illinois,Schuyler,22,24208.059090909086
Flood,Illinois,Scott,11,30104.49
Flood,Illinois,Shelby,2,155098.33000000002
Flood,Illinois,St. Clair,1,26319.95
Flood,Illinois,Stark,12,38465.49166666667
Flood,Illinois,Stephenson,7,19601.93571428571
Flood,Illinois,Tazewell,14,56176.499285714286
Flood,Illinois,Union,1,18382.5
Flood,Illinois,Warren,12,19699.36666666667
Flood,Illinois,Whiteside,9,37672.93111111111
Flood,Illinois,Will,33,39743.37606060605
Flood,Illinois,Woodford,17,14093.705294117646
Flood,Indiana,Benton,1,38525.06
Flood,Indiana,Clark,12,54508.136666666665
Flood,Indiana,Crawford,2,39803.285
Flood,Indiana,Dearborn,6,57511.01833333333
Flood,Indiana,Elkhart,11,70037.32636363637
Flood,Indiana,Floyd,3,94796.32666666666
Flood,Indiana,Fulton,1,300846.6
Flood,Indiana,Gibson,1,296766.25
Flood,Indiana,Harrison,2,16782.925
Flood,Indiana,Jasper,4,732610.6774999999
Flood,Indiana,Jefferson,2,556230.135
Flood,Indiana,La Porte,3,221540.07333333333
Flood,Indiana,Marshall,5,69859.11
Flood,Indiana,Newton,3,42023.94
Flood,Indiana,Ohio,2,200338.14
Flood,Indiana,Perry,7,49972.83571428571
Flood,Indiana,Porter,3,330842.7866666667
Flood,Indiana,Pulaski,2,9955.395
Flood,Indiana,Spencer,3,39070.83666666666
Flood,Indiana,St. Joseph,5,134168.106
Flood,Indiana,Starke,4,84500.42749999999
Flood,Indiana,Switzerland,6,75634.125
Flood,Indiana,Vanderburgh,3,197943.79
Flood,Indiana,Vermillion,1,217510.52
Flood,Indiana,Wabash,1,85700.57
Flood,Indiana,Warren,1,74345.92
Flood,Indiana,Warrick,2,219978.69
Flood,Iowa,Adair,2,50345.455
Flood,Iowa,Adams,2,26162.67
Flood,Iowa,Allamakee,13,134691.3553846154
Flood,Iowa,Appanoose,6,27507.895
Flood,Iowa,Audubon,1,60489.58
Flood,Iowa,Benton,5,48424.10400000001
Flood,Iowa,Black Hawk,6,289910.0533333334
Flood,Iowa,Boone,1,238034.1
Flood,Iowa,Bremer,7,86467.03428571428
Flood,Iowa,Buchanan,8,72179.93875
Flood,Iowa,Buena Vista,10,69560.879
Flood,Iowa,Butler,9,203761.68111111113
Flood,Iowa,Carroll,1,217511.47
Flood,Iowa,Cass,5,34820.574
Flood,Iowa,Cedar,6,24936.3
Flood,Iowa,Cerro Gordo,3,98831.56999999999
Flood,Iowa,Cherokee,6,353434.3516666666
Flood,Iowa,Chickasaw,7,147349.0257142857
Flood,Iowa,Clay,8,231407.47625
Flood,Iowa,Clayton,14,50671.03142857143
Flood,Iowa,Clinton,16,97597.75000000001
Flood,Iowa,Crawford,3,321981.01
Flood,Iowa,Dallas,4,18394.575
Flood,Iowa,Davis,3,128696.81
Flood,Iowa,Decatur,2,123541.435
Flood,Iowa,Delaware,10,44037.758
Flood,Iowa,Des Moines,9,99302.75777777778
Flood,Iowa,Dickinson,12,32979.48083333333
Flood,Iowa,Dubuque,12,138269.16416666665
Flood,Iowa,Emmet,6,51606.67166666666
Flood,Iowa,Fayette,13,102107.20384615383
Flood,Iowa,Floyd,8,109934.9025
Flood,Iowa,Franklin,7,94758.1942857143
Flood,Iowa,Fremont,23,339594.15304347826
Flood,Iowa,Greene,1,38871.79
Flood,Iowa,Guthrie,6,78111.73
Flood,Iowa,Hamilton,3,492768.84
Flood,Iowa,Hancock,5,99823.634
Flood,Iowa,Hardin,3,23007.09
Flood,Iowa,Harrison,25,54125.4788
Flood,Iowa,Henry,3,56700.426666666666
Flood,Iowa,Howard,6,170194.74500000002
Flood,Iowa,Humboldt,7,39539.50714285714
Flood,Iowa,Ida,3,168868.31666666668
Flood,Iowa,Iowa,6,17801.096666666668
Flood,Iowa,Jackson,15,42590.43866666666
Flood,Iowa,Jefferson,2,74607.715
Flood,Iowa,Johnson,11,65504.929090909085
Flood,Iowa,Jones,6,126490.94333333334
Flood,Iowa,Keokuk,4,48985.237499999996
Flood,Iowa,Kossuth,18,44557.42722222223
Flood,Iowa,Lee,10,185387.694
Flood,Iowa,Linn,13,681069.1646153845
Flood,Iowa,Louisa,5,22057.696000000004
Flood,Iowa,Lucas,4,48222.5175
Flood,Iowa,Lyon,5,913831.4099999999
Flood,Iowa,Madison,1,57953.87
Flood,Iowa,Mahaska,1,5226.74
Flood,Iowa,Marion,3,22468.173333333336
Flood,Iowa,Marshall,2,19987.965
Flood,Iowa,Mills,22,140804.39363636365
Flood,Iowa,Mitchell,6,68982.04666666668
Flood,Iowa,Monona,14,90708.8857142857
Flood,Iowa,Monroe,1,95709.54
Flood,Iowa,Muscatine,4,219413.4325
Flood,Iowa,O'Brien,1,29899.16
Flood,Iowa,Osceola,5,46035.076
Flood,Iowa,Page,4,28715.949999999997
Flood,Iowa,Palo Alto,8,74070.125
Flood,Iowa,Plymouth,14,29831.671428571426
Flood,Iowa,Pocahontas,7,29146.554285714286
Flood,Iowa,Polk,2,110287.72499999999
Flood,Iowa,Pottawattamie,28,607433.2753571428
Flood,Iowa,Ringgold,4,133816.5875
Flood,Iowa,Sac,4,44267.6075
Flood,Iowa,Scott,5,41900.11200000001
Flood,Iowa,Shelby,5,59228.458000000006
Flood,Iowa,Sioux,10,231563.26400000002
Flood,Iowa,Tama,5,82548.28600000001
Flood,Iowa,Union,1,376046.56
Flood,Iowa,Van Buren,2,49173.245
Flood,Iowa,Wapello,5,207222.492
Flood,Iowa,Warren,2,33367.78
Flood,Iowa,Wayne,3,169475.33
Flood,Iowa,Webster,3,165061.39333333334
Flood,Iowa,Winnebago,4,33973.542499999996
Flood,Iowa,Winneshiek,16,201902.47875000004
Flood,Iowa,Woodbury,35,227546.61914285718
Flood,Iowa,Wright,7,70840.62857142858
Flood,Kansas,Atchison,4,113438.29999999999
Flood,Kansas,Doniphan,8,66471.55625
Flood,Kansas,Johnson,1,20002.83
Flood,Kansas,Leavenworth,6,84516.73166666667
Flood,Kansas,Wyandotte,4,166781.74
Flood,Kentucky,Anderson,2,24543.395
Flood,Kentucky,Bath,2,257583.89500000002
Flood,Kentucky,Bell,5,128449.0
Flood,Kentucky,Bourbon,6,65146.118333333325
Flood,Kentucky,Boyd,6,216912.30166666667
Flood,Kentucky,Breathitt,7,319132.0642857143
Flood,Kentucky,Bullitt,14,41860.491428571426
Flood,Kentucky,Butler,2,13900.005
Flood,Kentucky,Calloway,3,22735.063333333335
Flood,Kentucky,Campbell,7,58058.11285714286
Flood,Kentucky,Carlisle,1,396877.23
Flood,Kentucky,Carroll,5,669738.112
Flood,Kentucky,Carter,6,94216.56999999999
Flood,Kentucky,Casey,1,214312.5
Flood,Kentucky,Clark,2,88815.56
Flood,Kentucky,Clay,2,521597.22
Flood,Kentucky,Crittenden,1,127801.53
Flood,Kentucky,Daviess,2,43786.634999999995
Flood,Kentucky,Elliott,4,179837.3575
Flood,Kentucky,Estill,6,87026.35333333333
Flood,Kentucky,Fleming,2,17603.495
Flood,Kentucky,Floyd,10,160622.187
Flood,Kentucky,Franklin,4,75769.3575
Flood,Kentucky,Fulton,3,10900.34
Flood,Kentucky,Gallatin,3,45138.55333333334
Flood,Kentucky,Grant,4,204138.695
Flood,Kentucky,Graves,1,1182524.1
Flood,Kentucky,Greenup,7,60694.537142857145
Flood,Kentucky,Hancock,3,49370.14333333333
Flood,Kentucky,Hardin,1,718375.96
Flood,Kentucky,Harlan,4,201388.8775
Flood,Kentucky,Harrison,1,67727.07
Flood,Kentucky,Hart,2,36825.68
Flood,Kentucky,Henderson,1,1982273.62
Flood,Kentucky,Henry,2,43438.985
Flood,Kentucky,Hickman,1,46181.13
Flood,Kentucky,Jackson,1,10241.42
Flood,Kentucky,Jefferson,7,400868.79000000004
Flood,Kentucky,Johnson,6,196590.49666666667
Flood,Kentucky,Kenton,5,70005.11399999999
Flood,Kentucky,Knott,3,173660.09333333332
Flood,Kentucky,Knox,1,388953.21
Flood,Kentucky,Larue,2,7353.9349999999995
Flood,Kentucky,Lawrence,5,191484.10199999998
Flood,Kentucky,Lee,3,663133.61
Flood,Kentucky,Leslie,5,477785.72599999997
Flood,Kentucky,Letcher,6,87213.825
Flood,Kentucky,Lewis,3,159605.57333333333
Flood,Kentucky,Lincoln,1,30536.2
Flood,Kentucky,Livingston,1,49407.25
Flood,Kentucky,Madison,1,65878.38
Flood,Kentucky,Magoffin,4,158007.16999999998
Flood,Kentucky,Marshall,3,18469.8
Flood,Kentucky,Martin,2,201197.50999999998
Flood,Kentucky,Mason,2,26446.825
Flood,Kentucky,McCracken,4,287673.26
Flood,Kentucky,McLean,1,84496.11
Flood,Kentucky,Menifee,1,26212.18
Flood,Kentucky,Metcalfe,6,229180.53166666665
Flood,Kentucky,Morgan,2,164122.355
Flood,Kentucky,Nicholas,3,24406.069999999996
Flood,Kentucky,Ohio,3,81909.49333333333
Flood,Kentucky,Owen,4,286451.975
Flood,Kentucky,Owsley,3,85316.75
Flood,Kentucky,Pendleton,2,91233.39499999999
Flood,Kentucky,Perry,5,297784.708
Flood,Kentucky,Pike,11,240705.00363636363
Flood,Kentucky,Powell,1,7675.16
Flood,Kentucky,Robertson,1,6141.48
Flood,Kentucky,Rockcastle,1,17503.41
Flood,Kentucky,Rowan,5,42153.626000000004
Flood,Kentucky,Spencer,3,516339.6266666667
Flood,Kentucky,Trigg,2,45333.02
Flood,Kentucky,Trimble,2,257927.91
Flood,Kentucky,Union,1,704005.0
Flood,Kentucky,Washington,2,14751.705
Flood,Kentucky,Webster,2,47760.274999999994
Flood,Kentucky,Whitley,4,212349.765
Flood,Kentucky,Wolfe,2,155727.65000000002
Flood,Kentucky,Woodford,3,16164.453333333333
Flood,Louisiana,Acadia,7,138093.61857142858
Flood,Louisiana,Allen,2,31346.52
Flood,Louisiana,Ascension,15,5767754.751999998
Flood,Louisiana,Assumption,4,180893.13
Flood,Louisiana,Avoyelles,4,70696.72
Flood,Louisiana,Beauregard,4,144254.0025
Flood,Louisiana,Bienville,3,45811.543333333335
Flood,Louisiana,Bossier,15,471912.6146666666
Flood,Louisiana,Caddo,14,211733.81642857144
Flood,Louisiana,Calcasieu,6,250467.44333333333
Flood,Louisiana,Caldwell,5,100747.718
Flood,Louisiana,Cameron,2,212988.09
Flood,Louisiana,Catahoula,3,69200.05333333333
Flood,Louisiana,Claiborne,4,99996.1775
Flood,Louisiana,Concordia,7,301850.3685714285
Flood,Louisiana,De Soto,6,186629.24666666667
Flood,Louisiana,E. Baton Rouge,46,3835414.5245652166
Flood,Louisiana,E. Carroll,6,107487.325
Flood,Louisiana,E. Feliciana,8,600988.34
Flood,Louisiana,Evangeline,7,36538.92142857143
Flood,Louisiana,Franklin,1,172781.15
Flood,Louisiana,Grant,4,49867.895
Flood,Louisiana,Iberia,10,104903.21299999999
Flood,Louisiana,Iberville,6,183080.085
Flood,Louisiana,Jackson,5,257445.342
Flood,Louisiana,Jefferson Davis,6,131200.055
Flood,Louisiana,La Salle,4,22038.829999999998
Flood,Louisiana,Lafayette,16,858915.8487500001
Flood,Louisiana,Lafourche,1,56801.0
Flood,Louisiana,Lincoln,11,71497.2181818182
Flood,Louisiana,Livingston,47,3157831.472340426
Flood,Louisiana,Madison,6,88975.31666666665
Flood,Louisiana,Morehouse,5,79879.506
Flood,Louisiana,Natchitoches,19,279876.17578947364
Flood,Louisiana,Ouachita,13,975703.1353846154
Flood,Louisiana,Plaquemines,1,98136.71
Flood,Louisiana,Pointe Coupee,7,52407.79
Flood,Louisiana,Rapides,6,78922.99666666666
Flood,Louisiana,Red River,9,51125.40666666666
Flood,Louisiana,Richland,7,121975.11571428573
Flood,Louisiana,Sabine,5,342419.20199999993
Flood,Louisiana,St. Charles,2,241982.195
Flood,Louisiana,St. Helena,7,89723.55142857143
Flood,Louisiana,St. James,7,74875.36428571427
Flood,Louisiana,St. John the Baptist,2,102392.23
Flood,Louisiana,St. Landry,15,184197.02599999998
Flood,Louisiana,St. Martin,7,211200.23857142855
Flood,Louisiana,St. Mary,23,735660.8873913044
Flood,Louisiana,St. Tammany,16,1193175.640625
Flood,Louisiana,Tangipahoa,39,200254.08076923076
Flood,Louisiana,Tensas,2,6877.42
Flood,Louisiana,Terrebonne,7,465449.4857142857
Flood,Louisiana,Union,11,314167.63727272727
Flood,Louisiana,Vermilion,11,209366.16090909092
Flood,Louisiana,Vernon,2,603879.815
Flood,Louisiana,W. Baton Rouge,5,128119.742
Flood,Louisiana,W. Carroll,5,147391.49599999998
Flood,Louisiana,W. Feliciana,12,477359.8666666667
Flood,Louisiana,Washington,13,123117.38076923079
Flood,Louisiana,Webster,8,630476.36125
Flood,Louisiana,Winn,4,247181.02
Flood,Maine,Aroostook,42,40343.472380952386
Flood,Maine,Hancock,23,12501.547826086955
Flood,Maine,Knox,18,39634.771111111106
Flood,Maine,Lincoln,13,17874.51230769231
Flood,Maine,Penobscot,17,19295.811176470594
Flood,Maine,Piscataquis,12,21677.29
Flood,Maine,Somerset,14,14580.29571428571
Flood,Maine,Waldo,28,16591.467142857146
Flood,Maryland,Anne Arundel,3,518939.82666666666
Flood,Maryland,Baltimore,7,958083.4585714285
Flood,Maryland,Cecil,4,53039.152500000004
Flood,Maryland,Charles,11,99565.03727272725
Flood,Maryland,Harford,14,54738.59928571431
Flood,Maryland,Howard,14,1059156.8942857145
Flood,Maryland,Prince George's,11,335414.49272727274
Flood,Michigan,Allegan,5,45665.1
Flood,Michigan,Baraga,6,172328.63833333334
Flood,Michigan,Barry,1,238778.64
Flood,Michigan,Gogebic,24,135140.56041666667
Flood,Michigan,Houghton,18,1037508.27
Flood,Michigan,Ionia,9,42311.95333333333
Flood,Michigan,Iron,5,49508.174
Flood,Michigan,Kent,13,103355.58615384616
Flood,Michigan,Keweenaw,1,46126.86
Flood,Michigan,Macomb,8,232292.59999999998
Flood,Michigan,Marquette,12,41002.25583333333
Flood,Michigan,Menominee,3,45953.66333333333
Flood,Michigan,Midland,4,49660.9225
Flood,Michigan,Muskegon,1,238778.53
Flood,Michigan,Newaygo,2,74324.69
Flood,Michigan,Oakland,16,358828.5312500001
Flood,Michigan,Ontonagon,2,77767.63
Flood,Michigan,Osceola,4,13260.655
Flood,Michigan,Ottawa,8,33280.3
Flood,Michigan,Saginaw,11,21982.66181818182
Flood,Michigan,Wayne,31,239458.21903225803
Flood,Minnesota,Aitkin,42,18972.69666666667
Flood,Minnesota,Becker,33,20944.502121212125
Flood,Minnesota,Beltrami,53,18535.163396226417
Flood,Minnesota,Benton,13,26128.61
Flood,Minnesota,Big Stone,55,22118.53181818181
Flood,Minnesota,Blue Earth,46,100375.30543478263
Flood,Minnesota,Brown,54,63751.23092592594
Flood,Minnesota,Carlton,11,114231.3609090909
Flood,Minnesota,Carver,38,56631.07868421053
Flood,Minnesota,Cass,8,29663.2775
Flood,Minnesota,Chippewa,55,31290.434
Flood,Minnesota,Chisago,9,8515.214444444444
Flood,Minnesota,Clay,98,76568.44367346942
Flood,Minnesota,Clearwater,19,38760.26789473684
Flood,Minnesota,Cottonwood,23,24039.51565217392
Flood,Minnesota,Crow Wing,12,52307.06333333333
Flood,Minnesota,Dakota,7,573260.9471428571
Flood,Minnesota,Dodge,22,15309.87590909091
Flood,Minnesota,Douglas,25,10412.8072
Flood,Minnesota,Faribault,46,31886.448478260863
Flood,Minnesota,Fillmore,33,32456.148181818186
Flood,Minnesota,Freeborn,59,39758.776440677975
Flood,Minnesota,Goodhue,24,15721.061666666666
Flood,Minnesota,Grant,35,26155.527428571426
Flood,Minnesota,Hennepin,23,314394.4082608696
Flood,Minnesota,Houston,29,46332.099310344835
Flood,Minnesota,Isanti,6,28052.51833333333
Flood,Minnesota,Itasca,3,17855.023333333334
Flood,Minnesota,Jackson,36,34466.44083333333
Flood,Minnesota,Kanabec,30,30524.533333333333
Flood,Minnesota,Kandiyohi,12,20797.4125
Flood,Minnesota,Kittson,90,24844.52855555555
Flood,Minnesota,Koochiching,6,154621.36500000002
Flood,Minnesota,Lac qui Parle,74,18292.168513513512
Flood,Minnesota,Lake,8,30477.17
Flood,Minnesota,Lake of the Woods,4,60467.237499999996
Flood,Minnesota,Le Sueur,46,34123.17695652175
Flood,Minnesota,Lincoln,8,11829.536250000001
Flood,Minnesota,Lyon,66,21753.97681818182
Flood,Minnesota,Mahnomen,3,7294.503333333333
Flood,Minnesota,Marshall,100,32833.49139999999
Flood,Minnesota,Martin,32,15375.52125
Flood,Minnesota,McLeod,53,16630.243773584913
Flood,Minnesota,Meeker,25,62994.4932
Flood,Minnesota,Mille Lacs,18,22049.371666666666
Flood,Minnesota,Morrison,30,15601.106999999996
Flood,Minnesota,Mower,34,26985.466176470592
Flood,Minnesota,Murray,49,49337.709387755094
Flood,Minnesota,Nicollet,27,65964.42925925924
Flood,Minnesota,Nobles,69,21708.69666666666
Flood,Minnesota,Norman,101,50828.41118811882
Flood,Minnesota,Olmsted,5,23204.0
Flood,Minnesota,Otter Tail,67,14362.154925373134
Flood,Minnesota,Pennington,5,55170.770000000004
Flood,Minnesota,Pine,48,15283.30208333333
Flood,Minnesota,Pipestone,24,31676.202083333326
Flood,Minnesota,Polk,162,20069.129814814805
Flood,Minnesota,Pope,25,12132.985599999998
Flood,Minnesota,Ramsey,16,313219.78
Flood,Minnesota,Red Lake,13,19108.654615384618
Flood,Minnesota,Redwood,99,26093.369797979805
Flood,Minnesota,Renville,90,27674.983555555555
Flood,Minnesota,Rice,22,67009.10136363635
Flood,Minnesota,Rock,35,62698.87228571429
Flood,Minnesota,Roseau,99,25571.921010101018
Flood,Minnesota,Scott,38,123993.98921052631
Flood,Minnesota,Sibley,48,88760.70604166666
Flood,Minnesota,St. Louis,24,43481.893749999996
Flood,Minnesota,Stearns,15,6982.74
Flood,Minnesota,Steele,19,40393.24368421053
Flood,Minnesota,Stevens,56,14931.78392857143
Flood,Minnesota,Swift,34,22081.42852941177
Flood,Minnesota,Todd,52,16492.310192307694
Flood,Minnesota,Traverse,8,190439.05375
Flood,Minnesota,Wabasha,13,21134.12230769231
Flood,Minnesota,Wadena,3,35339.05
Flood,Minnesota,Waseca,38,46230.07815789473
Flood,Minnesota,Washington,23,118539.50347826086
Flood,Minnesota,Watonwan,18,24832.226666666673
Flood,Minnesota,Wilkin,39,47088.405897435885
Flood,Minnesota,Winona,9,33213.584444444445
Flood,Minnesota,Wright,29,26155.10793103448
Flood,Minnesota,Yellow Medicine,65,28963.37553846155
Flood,Mississippi,Adams,2,196699.40000000002
Flood,Mississippi,Bolivar,8,102840.66374999999
Flood,Mississippi,Claiborne,4,77366.48
Flood,Mississippi,Clarke,6,30144.815000000002
Flood,Mississippi,Coahoma,7,212728.2285714286
Flood,Mississippi,Covington,2,144339.97499999998
Flood,Mississippi,DeSoto,1,3859.3
Flood,Mississippi,Forrest,3,240899.39333333334
Flood,Mississippi,Greene,1,288332.57
Flood,Mississippi,Holmes,3,51707.166666666664
Flood,Mississippi,Humphreys,1,131816.18
Flood,Mississippi,Issaquena,3,24824.69333333333
Flood,Mississippi,Jefferson,1,163518.85
Flood,Mississippi,Jefferson Davis,2,21562.885
Flood,Mississippi,Jones,4,94665.615
Flood,Mississippi,Lamar,1,98210.26
Flood,Mississippi,Lawrence,2,30712.04
Flood,Mississippi,Leake,1,171683.63
Flood,Mississippi,Leflore,1,219072.57
Flood,Mississippi,Lincoln,1,60455.95
Flood,Mississippi,Marion,1,162319.02
Flood,Mississippi,Panola,3,67060.76333333334
Flood,Mississippi,Pearl River,1,61821.17
Flood,Mississippi,Perry,2,14611.009999999998
Flood,Mississippi,Quitman,3,272312.75
Flood,Mississippi,Sharkey,3,30529.690000000002
Flood,Mississippi,Sunflower,3,30295.75333333333
Flood,Mississippi,Tallahatchie,6,62210.84666666667
Flood,Mississippi,Tate,2,64849.490000000005
Flood,Mississippi,Tunica,3,124506.68000000001
Flood,Mississippi,Walthall,2,61544.865000000005
Flood,Mississippi,Warren,4,180459.70500000002
Flood,Mississippi,Washington,9,135599.21555555554
Flood,Mississippi,Wayne,2,491561.22
Flood,Mississippi,Wilkinson,1,297977.37
Flood,Mississippi,Yazoo,2,90013.93
Flood,Missouri,Andrew,3,157636.17333333334
Flood,Missouri,Atchison,34,194650.81558823527
Flood,Missouri,Barry,33,101500.2633333333
Flood,Missouri,Barton,1,157615.31
Flood,Missouri,Bollinger,2,187586.03
Flood,Missouri,Boone,2,95491.23000000001
Flood,Missouri,Buchanan,12,282846.5125
Flood,Missouri,Butler,5,196341.77599999998
Flood,Missouri,Camden,3,209328.3633333333
Flood,Missouri,Cape Girardeau,6,56618.32833333333
Flood,Missouri,Carroll,18,29155.136111111107
Flood,Missouri,Carter,3,1357309.403333333
Flood,Missouri,Cedar,2,252155.54499999998
Flood,Missouri,Chariton,2,13857.039999999999
Flood,Missouri,Christian,4,109655.735
Flood,Missouri,Cole,1,355895.18
Flood,Missouri,Cooper,4,99155.1975
Flood,Missouri,Crawford,3,153742.69666666668
Flood,Missouri,Dade,3,248136.37666666668
Flood,Missouri,Dallas,2,160131.745
Flood,Missouri,Dent,1,86862.44
Flood,Missouri,Douglas,3,553551.7766666667
Flood,Missouri,Dunklin,9,60565.564444444455
Flood,Missouri,Franklin,32,135588.56031250002
Flood,Missouri,Gasconade,6,51148.21333333334
Flood,Missouri,Greene,2,203745.91
Flood,Missouri,Holt,32,254133.61468750003
Flood,Missouri,Howard,4,31046.802499999998
Flood,Missouri,Howell,8,389210.5525
Flood,Missouri,Iron,2,163403.255
Flood,Missouri,Jasper,6,41346.668333333335
Flood,Missouri,Jefferson,30,167445.67733333335
Flood,Missouri,Lafayette,4,19017.7475
Flood,Missouri,Lawrence,13,80422.33769230769
Flood,Missouri,Lincoln,5,99095.22
