,State FIPS,County FIPS,Postal Code,Name,Median Household Income,90% CI Lower Bound,90% CI Upper Bound
586,16,47,ID,Gooding County,33351,31288,35550
587,16,49,ID,Idaho County,30309,28485,32250
588,16,51,ID,Jefferson County,41522,38908,44312
589,16,53,ID,Jerome County,34844,32684,37148
590,16,55,ID,Kootenai County,40116,37829,42542
591,16,57,ID,Latah County,35639,33471,37948
592,16,59,ID,Lemhi County,30151,28292,32132
593,16,61,ID,Lewis County,33700,31542,36005
594,16,63,ID,Lincoln County,35669,33372,38125
595,16,65,ID,Madison County,32448,30392,34644
596,16,67,ID,Minidoka County,32272,30234,34447
597,16,69,ID,Nez Perce County,37151,34889,39559
598,16,71,ID,Oneida County,36421,34174,38816
599,16,73,ID,Owyhee County,29575,27726,31548
600,16,75,ID,Payette County,35551,33413,37827
601,16,77,ID,Power County,33083,30892,35431
602,16,79,ID,Shoshone County,29423,27647,31313
603,16,81,ID,Teton County,44338,41433,47446
604,16,83,ID,Twin Falls County,36415,34255,38711
605,16,85,ID,Valley County,39469,37073,42019
606,16,87,ID,Washington County,30922,29024,32944
608,17,1,IL,Adams County,37195,35010,39517
609,17,3,IL,Alexander County,25316,23706,27037
610,17,5,IL,Bond County,38468,36118,40970
611,17,7,IL,Boone County,53184,49920,56662
612,17,9,IL,Brown County,35520,33235,37961
613,17,11,IL,Bureau County,41960,39395,44692
614,17,13,IL,Calhoun County,37849,35459,40400
615,17,15,IL,Carroll County,37457,35115,39956
616,17,17,IL,Cass County,36154,33941,38512
617,17,19,IL,Champaign County,39381,36931,41994
618,17,21,IL,Christian County,38301,35928,40831
619,17,23,IL,Clark County,37434,35144,39873
620,17,25,IL,Clay County,32850,30812,35024
621,17,27,IL,Clinton County,46985,44146,50007
622,17,29,IL,Coles County,33793,31699,36025
623,17,31,IL,Cook County,42723,41180,44323
624,17,33,IL,Crawford County,35570,33369,37916
625,17,35,IL,Cumberland County,37591,35256,40082
626,17,37,IL,DeKalb County,46054,43200,49097
627,17,39,IL,De Witt County,42052,39440,44837
628,17,41,IL,Douglas County,42700,39981,45604
629,17,43,IL,DuPage County,64377,60850,68109
630,17,45,IL,Edgar County,34985,32800,37316
631,17,47,IL,Edwards County,36349,34074,38776
632,17,49,IL,Effingham County,41797,39191,44577
633,17,51,IL,Fayette County,32629,30624,34764
634,17,53,IL,Ford County,40978,38442,43681
635,17,55,IL,Franklin County,31173,29251,33220
636,17,57,IL,Fulton County,35458,33306,37748
637,17,59,IL,Gallatin County,28413,26533,30426
638,17,61,IL,Greene County,33687,31625,35884
639,17,63,IL,Grundy County,56437,52966,60135
640,17,65,IL,Hamilton County,32046,30074,34147
641,17,67,IL,Hancock County,38060,35651,40632
642,17,69,IL,Hardin County,29775,27890,31787
643,17,71,IL,Henderson County,37024,34767,39427
644,17,73,IL,Henry County,42500,39874,45298
645,17,75,IL,Iroquois County,38932,36509,41516
646,17,77,IL,Jackson County,27093,25322,28987
647,17,79,IL,Jasper County,37733,35342,40285
648,17,81,IL,Jefferson County,34678,32599,36891
649,17,83,IL,Jersey County,43789,41142,46607
650,17,85,IL,Jo Daviess County,41738,39168,44476
651,17,87,IL,Johnson County,34867,32697,37182
652,17,89,IL,Kane County,59786,56384,63394
653,17,91,IL,Kankakee County,42002,39471,44695
654,17,93,IL,Kendall County,72061,67575,76844
655,17,95,IL,Knox County,35093,32927,37401
656,17,97,IL,Lake County,66447,62780,70328
657,17,99,IL,La Salle County,41923,39432,44570
658,17,101,IL,Lawrence County,31836,29869,33934
659,17,103,IL,Lee County,41893,39327,44627
660,17,105,IL,Livingston County,43812,41140,46657
661,17,107,IL,Logan County,39020,36655,41538
662,17,109,IL,McDonough County,31782,29746,33958
663,17,111,IL,McHenry County,68225,64204,72498
664,17,113,IL,McLean County,50317,47223,53614
665,17,115,IL,Macon County,37410,35166,39797
666,17,117,IL,Macoupin County,38609,36248,41124
667,17,119,IL,Madison County,43835,41271,46560
668,17,121,IL,Marion County,34716,32618,36948
669,17,123,IL,Marshall County,42709,40070,45521
670,17,125,IL,Mason County,36428,34152,38856
671,17,127,IL,Massac County,34233,32121,36485
672,17,129,IL,Menard County,49088,46054,52321
673,17,131,IL,Mercer County,44244,41458,47216
674,17,133,IL,Monroe County,60910,57140,64928
675,17,135,IL,Montgomery County,34652,32499,36949
676,17,137,IL,Morgan County,37611,35329,40041
677,17,139,IL,Moultrie County,40705,38202,43372
678,17,141,IL,Ogle County,46826,43986,49849
679,17,143,IL,Peoria County,41279,38862,43848
680,17,145,IL,Perry County,34067,31969,36303
681,17,147,IL,Piatt County,47971,45017,51118
682,17,149,IL,Pike County,33191,31168,35347
683,17,151,IL,Pope County,30710,28790,32758
684,17,153,IL,Pulaski County,26668,25014,28430
685,17,155,IL,Putnam County,46857,43994,49906
686,17,157,IL,Randolph County,37323,35033,39761
687,17,159,IL,Richland County,33297,31177,35561
688,17,161,IL,Rock Island County,38734,36410,41206
689,17,163,IL,St. Clair County,40786,38416,43302
690,17,165,IL,Saline County,30273,28401,32268
691,17,167,IL,Sangamon County,44878,42222,47700
692,17,169,IL,Schuyler County,37464,35179,39897
693,17,171,IL,Scott County,37822,35465,40336
694,17,173,IL,Shelby County,37589,35251,40081
695,17,175,IL,Stark County,37506,35109,40067
696,17,177,IL,Stephenson County,40581,38064,43264
697,17,179,IL,Tazewell County,47122,44263,50166
698,17,181,IL,Union County,33105,31049,35297
699,17,183,IL,Vermilion County,34894,32767,37159
700,17,185,IL,Wabash County,36920,34659,39329
701,17,187,IL,Warren County,36525,34301,38893
702,17,189,IL,Washington County,43000,40323,45854
703,17,191,IL,Wayne County,32965,30935,35129
704,17,193,IL,White County,32337,30290,34524
705,17,195,IL,Whiteside County,39308,36828,41956
706,17,197,IL,Will County,63469,59879,67273
707,17,199,IL,Williamson County,34760,32639,37019
708,17,201,IL,Winnebago County,42707,40211,45359
709,17,203,IL,Woodford County,53575,50310,57051
711,18,1,IN,Adams County,42058,39442,44847
712,18,3,IN,Allen County,43059,40579,45690
713,18,5,IN,Bartholomew County,45671,42873,48651
714,18,7,IN,Benton County,39640,37126,42323
715,18,9,IN,Blackford County,36376,34165,38730
716,18,11,IN,Boone County,57515,53880,61396
717,18,13,IN,Brown County,45699,42762,48838
718,18,15,IN,Carroll County,44709,41920,47683
719,18,17,IN,Cass County,38861,36501,41372
720,18,19,IN,Clark County,41578,39105,44207
721,18,21,IN,Clay County,38690,36292,41246
722,18,23,IN,Clinton County,41158,38657,43820
723,18,25,IN,Crawford County,34912,32785,37177
724,18,27,IN,Daviess County,36061,33862,38402
725,18,29,IN,Dearborn County,52765,49527,56215
726,18,31,IN,Decatur County,43059,40356,45942
727,18,33,IN,De Kalb County,45798,42982,48799
728,18,35,IN,Delaware County,35316,33162,37610
729,18,37,IN,Dubois County,49335,46329,52536
730,18,39,IN,Elkhart County,45333,42582,48261
731,18,41,IN,Fayette County,39314,36916,41868
732,18,43,IN,Floyd County,45186,42490,48052
733,18,45,IN,Fountain County,39239,36789,41854
734,18,47,IN,Franklin County,46998,44005,50195
735,18,49,IN,Fulton County,39479,37008,42115
736,18,51,IN,Gibson County,43143,40456,46009
737,18,53,IN,Grant County,36703,34490,39057
738,18,55,IN,Greene County,36463,34267,38801
739,18,57,IN,Hamilton County,80876,76002,86063
740,18,59,IN,Hancock County,58942,55352,62764
741,18,61,IN,Harrison County,45689,42929,48626
742,18,63,IN,Hendricks County,61595,57831,65604
743,18,65,IN,Henry County,40747,38253,43403
744,18,67,IN,Howard County,45952,43147,48939
745,18,69,IN,Huntington County,42351,39726,45150
746,18,71,IN,Jackson County,41585,39066,44267
747,18,73,IN,Jasper County,46027,43184,49057
748,18,75,IN,Jay County,35885,33742,38165
749,18,77,IN,Jefferson County,39813,37410,42371
750,18,79,IN,Jennings County,39551,37103,42159
751,18,81,IN,Johnson County,54109,50921,57496
752,18,83,IN,Knox County,33392,31353,35563
753,18,85,IN,Kosciusko County,47134,44252,50203
754,18,87,IN,Lagrange County,44458,41710,47387
755,18,89,IN,Lake County,39824,37574,42209
756,18,91,IN,La Porte County,40193,37871,42658
757,18,93,IN,Lawrence County,38606,36256,41108
758,18,95,IN,Madison County,39539,37167,42062
759,18,97,IN,Marion County,41478,39300,43776
760,18,99,IN,Marshall County,43051,40565,45691
761,18,101,IN,Martin County,38079,35743,40567
762,18,103,IN,Miami County,39553,37159,42101
763,18,105,IN,Monroe County,35722,33518,38070
764,18,107,IN,Montgomery County,41444,38924,44126
765,18,109,IN,Morgan County,49669,46668,52863
766,18,111,IN,Newton County,40916,38366,43636
767,18,113,IN,Noble County,43217,40589,46016
768,18,115,IN,Ohio County,41587,39040,44299
769,18,117,IN,Orange County,32784,30780,34919
770,18,119,IN,Owen County,37368,35102,39780
771,18,121,IN,Parke County,36370,34147,38736
772,18,123,IN,Perry County,38643,36293,41144
773,18,125,IN,Pike County,37860,35567,40301
774,18,127,IN,Porter County,54803,51546,58265
775,18,129,IN,Posey County,48980,45953,52206
776,18,131,IN,Pulaski County,37066,34835,39439
777,18,133,IN,Putnam County,41313,38804,43985
778,18,135,IN,Randolph County,36925,34765,39219
779,18,137,IN,Ripley County,43657,41017,46467
780,18,139,IN,Rush County,40186,37740,42790
781,18,141,IN,St. Joseph County,40350,38028,42814
782,18,143,IN,Scott County,35901,33714,38230
783,18,145,IN,Shelby County,44255,41573,47110
784,18,147,IN,Spencer County,44550,41845,47431
785,18,149,IN,Starke County,36871,34562,39334
786,18,151,IN,Steuben County,42029,39396,44838
787,18,153,IN,Sullivan County,34374,32272,36614
788,18,155,IN,Switzerland County,36589,34360,38963
789,18,157,IN,Tippecanoe County,39607,37144,42233
790,18,159,IN,Tipton County,49753,46714,52989
791,18,161,IN,Union County,39035,36678,41544
792,18,163,IN,Vanderburgh County,38360,36138,40718
793,18,165,IN,Vermillion County,38282,35921,40799
794,18,167,IN,Vigo County,34630,32528,36868
795,18,169,IN,Wabash County,40647,38151,43307
796,18,171,IN,Warren County,43404,40751,46229
797,18,173,IN,Warrick County,53901,50597,57420
798,18,175,IN,Washington County,37427,35154,39846
799,18,177,IN,Wayne County,35911,33812,38142
800,18,179,IN,Wells County,44382,41687,47252
801,18,181,IN,White County,39566,37093,42203
802,18,183,IN,Whitley County,47499,44613,50571
804,19,1,IA,Adair County,38529,36138,41077
805,19,3,IA,Adams County,32146,30068,34368
806,19,5,IA,Allamakee County,35212,33065,37498
807,19,7,IA,Appanoose County,30273,28438,32227
808,19,9,IA,Audubon County,35650,33430,38018
809,19,11,IA,Benton County,46956,44068,50034
810,19,13,IA,Black Hawk County,39459,37168,41891
811,19,15,IA,Boone County,43704,41005,46581
812,19,17,IA,Bremer County,44830,42088,47752
813,19,19,IA,Buchanan County,40130,37671,42749
814,19,21,IA,Buena Vista County,36530,34281,38926
815,19,23,IA,Butler County,38735,36324,41307
816,19,25,IA,Calhoun County,35369,33161,37724
817,19,27,IA,Carroll County,40594,38063,43293
818,19,29,IA,Cass County,34799,32668,37069
819,19,31,IA,Cedar County,45727,42936,48699
820,19,33,IA,Cerro Gordo County,37902,35588,40367
821,19,35,IA,Cherokee County,37853,35503,40358
822,19,37,IA,Chickasaw County,37562,35134,40158
823,19,39,IA,Clarke County,37500,35191,39960
824,19,41,IA,Clay County,39117,36691,41703
825,19,43,IA,Clayton County,36353,34084,38772
826,19,45,IA,Clinton County,38686,36323,41202
827,19,47,IA,Crawford County,36540,34306,38920
828,19,49,IA,Dallas County,56086,52581,59824
829,19,51,IA,Davis County,34042,31963,36256
830,19,53,IA,Decatur County,28208,26456,30078
831,19,55,IA,Delaware County,40118,37636,42763
832,19,57,IA,Des Moines County,37871,35556,40337
833,19,59,IA,Dickinson County,41645,39095,44361
834,19,61,IA,Dubuque County,41742,39207,44441
835,19,63,IA,Emmet County,35818,33632,38145
836,19,65,IA,Fayette County,33478,31414,35678
837,19,67,IA,Floyd County,37171,34937,39547
838,19,69,IA,Franklin County,37616,35313,40069
839,19,71,IA,Fremont County,39610,37179,42201
840,19,73,IA,Greene County,36187,33961,38559
841,19,75,IA,Grundy County,44540,41787,47474
842,19,77,IA,Guthrie County,39179,36781,41733
843,19,79,IA,Hamilton County,40524,38051,43157
844,19,81,IA,Hancock County,40491,38020,43123
845,19,83,IA,Hardin County,36970,34723,39363
846,19,85,IA,Harrison County,40191,37745,42796
847,19,87,IA,Henry County,40007,37571,42602
848,19,89,IA,Howard County,37144,34865,39572
849,19,91,IA,Humboldt County,39676,37222,42291
850,19,93,IA,Ida County,37479,35133,39980
851,19,95,IA,Iowa County,44411,41571,47445
852,19,97,IA,Jackson County,36671,34406,39086
853,19,99,IA,Jasper County,44833,42049,47801
854,19,101,IA,Jefferson County,33859,31708,36155
855,19,103,IA,Johnson County,43989,41330,46819
856,19,105,IA,Jones County,38408,36055,40916
857,19,107,IA,Keokuk County,36291,34081,38645
858,19,109,IA,Kossuth County,37940,35580,40457
859,19,111,IA,Lee County,36645,34403,39033
860,19,113,IA,Linn County,47044,44331,49925
861,19,115,IA,Louisa County,41256,38787,43882
862,19,117,IA,Lucas County,32687,30608,34907
863,19,119,IA,Lyon County,39462,37020,42065
864,19,121,IA,Madison County,46508,43640,49565
865,19,123,IA,Mahaska County,38740,36394,41238
866,19,125,IA,Marion County,44594,41811,47561
867,19,127,IA,Marshall County,39962,37593,42480
868,19,129,IA,Mills County,44758,41923,47785
869,19,131,IA,Mitchell County,37024,34766,39428
870,19,133,IA,Monona County,33628,31531,35865
871,19,135,IA,Monroe County,35476,33286,37812
872,19,137,IA,Montgomery County,34346,32198,36636
873,19,139,IA,Muscatine County,44460,41898,47178
874,19,141,IA,O'Brien County,38586,36194,41137
875,19,143,IA,Osceola County,35806,33459,38319
876,19,145,IA,Page County,36031,33811,38397
877,19,147,IA,Palo Alto County,33721,31613,35970
878,19,149,IA,Plymouth County,45487,42662,48498
879,19,151,IA,Pocahontas County,34374,32199,36695
880,19,153,IA,Polk County,49342,46694,52140
881,19,155,IA,Pottawattamie County,40779,38384,43323
882,19,157,IA,Poweshiek County,40009,37567,42609
883,19,159,IA,Ringgold County,29806,27957,31776
884,19,161,IA,Sac County,34970,32783,37303
885,19,163,IA,Scott County,45751,43116,48548
886,19,165,IA,Shelby County,39672,37246,42257
887,19,167,IA,Sioux County,44614,41945,47452
888,19,169,IA,Story County,42298,39680,45089
889,19,171,IA,Tama County,39052,36614,41653
890,19,173,IA,Taylor County,32404,30419,34519
891,19,175,IA,Union County,32838,30820,34988
892,19,177,IA,Van Buren County,32172,30186,34288
893,19,179,IA,Wapello County,34515,32464,36695
894,19,181,IA,Warren County,53548,50372,56926
895,19,183,IA,Washington County,41765,39276,44413
896,19,185,IA,Wayne County,30294,28400,32314
897,19,187,IA,Webster County,37140,34949,39467
898,19,189,IA,Winnebago County,40362,37900,42983
899,19,191,IA,Winneshiek County,40344,37898,42947
900,19,193,IA,Woodbury County,38133,35922,40480
901,19,195,IA,Worth County,37120,34823,39569
902,19,197,IA,Wright County,38716,36352,41233
904,20,1,KS,Allen County,32416,30427,34535
905,20,3,KS,Anderson County,35002,32842,37304
906,20,5,KS,Atchison County,36022,33880,38299
907,20,7,KS,Barber County,35331,33141,37666
908,20,9,KS,Barton County,34423,32317,36666
909,20,11,KS,Bourbon County,32400,30415,34515
910,20,13,KS,Brown County,33565,31468,35802
911,20,15,KS,Butler County,48208,45323,51278
912,20,17,KS,Chase County,32716,30638,34936
913,20,19,KS,Chautauqua County,30507,28592,32551
914,20,21,KS,Cherokee County,32185,30226,34272
915,20,23,KS,Cheyenne County,28175,26200,30300
916,20,25,KS,Clark County,34592,32417,36914
917,20,27,KS,Clay County,35111,32890,37481
918,20,29,KS,Cloud County,32371,30374,34500
919,20,31,KS,Coffey County,41485,38998,44130
920,20,33,KS,Comanche County,31743,29730,33893
921,20,35,KS,Cowley County,36025,33837,38353
922,20,37,KS,Crawford County,30858,29027,32805
923,20,39,KS,Decatur County,29399,27429,31509
924,20,41,KS,Dickinson County,37192,34883,39654
925,20,43,KS,Doniphan County,33841,31740,36080
926,20,45,KS,Douglas County,39000,36699,41445
927,20,47,KS,Edwards County,31170,29120,33364
928,20,49,KS,Elk County,27704,26010,29509
929,20,51,KS,Ellis County,35440,33318,37697
930,20,53,KS,Ellsworth County,36018,33828,38349
931,20,55,KS,Finney County,37262,34888,39799
932,20,57,KS,Ford County,36464,34188,38893
933,20,59,KS,Franklin County,41194,38700,43849
934,20,61,KS,Geary County,32910,30906,35044
935,20,63,KS,Gove County,32376,29933,35018
936,20,65,KS,Graham County,33103,30903,35460
937,20,67,KS,Grant County,42648,39920,45562
938,20,69,KS,Gray County,39741,36931,42764
939,20,71,KS,Greeley County,34813,32241,37590
940,20,73,KS,Greenwood County,30340,28484,32316
941,20,75,KS,Hamilton County,34028,31791,36422
942,20,77,KS,Harper County,31845,29879,33941
943,20,79,KS,Harvey County,42799,40223,45541
944,20,81,KS,Haskell County,38333,35413,41495
945,20,83,KS,Hodgeman County,34358,31959,36936
946,20,85,KS,Jackson County,42210,39614,44976
947,20,87,KS,Jefferson County,46632,43824,49619
948,20,89,KS,Jewell County,31069,29070,33205
949,20,91,KS,Johnson County,66783,63268,70494
950,20,93,KS,Kearny County,38460,35970,41121
951,20,95,KS,Kingman County,39308,36859,41920
952,20,97,KS,Kiowa County,34818,32641,37139
953,20,99,KS,Labette County,31651,29689,33744
954,20,101,KS,Lane County,35938,33577,38464
955,20,103,KS,Leavenworth County,50755,47712,53992
956,20,105,KS,Lincoln County,31108,29108,33247
957,20,107,KS,Linn County,35889,33695,38227
958,20,109,KS,Logan County,33570,31189,36133
959,20,111,KS,Lyon County,33946,31877,36149
960,20,113,KS,McPherson County,43628,41003,46422
961,20,115,KS,Marion County,35185,33037,37472
962,20,117,KS,Marshall County,34749,32551,37095
963,20,119,KS,Meade County,35875,33451,38475
964,20,121,KS,Miami County,48984,46088,52062
965,20,123,KS,Mitchell County,34770,32612,37071
966,20,125,KS,Montgomery County,32391,30420,34490
967,20,127,KS,Morris County,35757,33521,38141
968,20,129,KS,Morton County,38861,36152,41773
969,20,131,KS,Nemaha County,35794,33493,38253
970,20,133,KS,Neosho County,33643,31642,35771
971,20,135,KS,Ness County,36260,33960,38716
972,20,137,KS,Norton County,31223,29249,33330
973,20,139,KS,Osage County,39370,36974,41921
974,20,141,KS,Osborne County,29675,27773,31707
975,20,143,KS,Ottawa County,40582,37999,43340
976,20,145,KS,Pawnee County,33595,31450,35886
977,20,147,KS,Phillips County,35240,33012,37618
978,20,149,KS,Pottawatomie County,44751,41988,47696
979,20,151,KS,Pratt County,36842,34554,39281
980,20,153,KS,Rawlins County,31254,29237,33410
981,20,155,KS,Reno County,35978,33768,38332
982,20,157,KS,Republic County,30263,28323,32336
983,20,159,KS,Rice County,34194,31998,36541
984,20,161,KS,Riley County,33399,31188,35767
985,20,163,KS,Rooks County,31829,29835,33957
986,20,165,KS,Rush County,32255,30239,34404
987,20,167,KS,Russell County,29270,27407,31260
988,20,169,KS,Saline County,38325,35953,40854
989,20,171,KS,Scott County,39825,37042,42816
990,20,173,KS,Sedgwick County,43940,41648,46358
991,20,175,KS,Seward County,36656,34393,39067
992,20,177,KS,Shawnee County,42543,40125,45106
993,20,179,KS,Sheridan County,34483,32174,36957
994,20,181,KS,Sherman County,30479,28472,32626
995,20,183,KS,Smith County,29599,27684,31648
996,20,185,KS,Stafford County,31319,29297,33481
997,20,187,KS,Stanton County,36977,34406,39740
998,20,189,KS,Stevens County,40341,37505,43391
999,20,191,KS,Sumner County,39569,37132,42166
1000,20,193,KS,Thomas County,36545,34265,38977
1001,20,195,KS,Trego County,30260,28328,32324
1002,20,197,KS,Wabaunsee County,42142,39605,44842
1003,20,199,KS,Wallace County,32245,30028,34625
1004,20,201,KS,Washington County,30663,28671,32794
1005,20,203,KS,Wichita County,33396,30705,36324
1006,20,205,KS,Wilson County,31356,29443,33394
1007,20,207,KS,Woodson County,26477,24811,28256
1008,20,209,KS,Wyandotte County,32995,31085,35023
1010,21,1,KY,Adair County,25266,23701,26935
1011,21,3,KY,Allen County,33839,31790,36020
1012,21,5,KY,Anderson County,47435,44592,50459
1013,21,7,KY,Ballard County,35052,32898,37346
1014,21,9,KY,Barren County,32932,30921,35075
1015,21,11,KY,Bath County,28484,26723,30361
1016,21,13,KY,Bell County,21257,19837,22779
1017,21,15,KY,Boone County,57704,54198,61436
1018,21,17,KY,Bourbon County,36768,34510,39174
1019,21,19,KY,Boyd County,34699,32599,36935
1020,21,21,KY,Boyle County,36750,34519,39124
1021,21,23,KY,Bracken County,37379,35054,39859
1022,21,25,KY,Breathitt County,21932,20461,23510
1023,21,27,KY,Breckinridge County,33250,31232,35398
1024,21,29,KY,Bullitt County,48192,45293,51275
1025,21,31,KY,Butler County,30696,28821,32692
1026,21,33,KY,Caldwell County,31393,29446,33468
1027,21,35,KY,Calloway County,31082,29137,33157
1028,21,37,KY,Campbell County,43779,41172,46552
1029,21,39,KY,Carlisle County,32397,30400,34526
1030,21,41,KY,Carroll County,38807,36389,41385
1031,21,43,KY,Carter County,29100,27320,30997
1032,21,45,KY,Casey County,24201,22674,25832
1033,21,47,KY,Christian County,31108,29011,33356
1034,21,49,KY,Clark County,41627,39113,44302
1035,21,51,KY,Clay County,18835,17456,20324
1036,21,53,KY,Clinton County,22994,21502,24591
1037,21,55,KY,Crittenden County,30043,28237,31965
1038,21,57,KY,Cumberland County,22874,21441,24402
1039,21,59,KY,Daviess County,39120,36749,41643
1040,21,61,KY,Edmonson County,29147,27319,31098
1041,21,63,KY,Elliott County,24159,22531,25905
1042,21,65,KY,Estill County,25660,24033,27397
1043,21,67,KY,Fayette County,40896,38507,43434
1044,21,69,KY,Fleming County,29857,28030,31803
1045,21,71,KY,Floyd County,24310,22731,25998
1046,21,73,KY,Franklin County,42265,39695,45001
1047,21,75,KY,Fulton County,26706,25036,28488
1048,21,77,KY,Gallatin County,34999,32710,37449
1049,21,79,KY,Garrard County,37900,35565,40389
1050,21,81,KY,Grant County,41213,38678,43914
1051,21,83,KY,Graves County,32636,30642,34759
1052,21,85,KY,Grayson County,29315,27526,31219
1053,21,87,KY,Green County,27378,25691,29175
1054,21,89,KY,Greenup County,34531,32422,36777
1055,21,91,KY,Hancock County,41640,38986,44475
1056,21,93,KY,Hardin County,42184,39727,44793
1057,21,95,KY,Harlan County,21802,20355,23352
1058,21,97,KY,Harrison County,37776,35513,40182
1059,21,99,KY,Hart County,26637,24990,28393
1060,21,101,KY,Henderson County,38247,35953,40688
1061,21,103,KY,Henry County,38359,36045,40823
1062,21,105,KY,Hickman County,32621,30586,34793
1063,21,107,KY,Hopkins County,33341,31291,35525
1064,21,109,KY,Jackson County,22271,20825,23817
1065,21,111,KY,Jefferson County,43210,40920,45630
1066,21,113,KY,Jessamine County,41257,38785,43887
1067,21,115,KY,Johnson County,27838,26034,29767
1068,21,117,KY,Kenton County,46730,43989,49641
1069,21,119,KY,Knott County,23662,21990,25461
1070,21,121,KY,Knox County,22239,20743,23843
1071,21,123,KY,Larue County,34241,32162,36454
1072,21,125,KY,Laurel County,29581,27795,31481
1073,21,127,KY,Lawrence County,25170,23470,26994
1074,21,129,KY,Lee County,20974,19548,22504
1075,21,131,KY,Leslie County,21163,19704,22730
1076,21,133,KY,Letcher County,24911,23228,26716
1077,21,135,KY,Lewis County,24211,22672,25855
1078,21,137,KY,Lincoln County,29023,27228,30937
1079,21,139,KY,Livingston County,33605,31595,35743
1080,21,141,KY,Logan County,33670,31622,35851
1081,21,143,KY,Lyon County,33975,31800,36298
1082,21,145,KY,McCracken County,35695,33609,37910
1083,21,147,KY,McCreary County,20843,19492,22288
1084,21,149,KY,McLean County,31825,29793,33996
1085,21,151,KY,Madison County,35586,33378,37939
1086,21,153,KY,Magoffin County,22729,21149,24427
1087,21,155,KY,Marion County,33210,31168,35386
1088,21,157,KY,Marshall County,37156,34924,39530
1089,21,159,KY,Martin County,22301,20695,24031
1090,21,161,KY,Mason County,33143,31116,35301
1091,21,163,KY,Meade County,40269,37855,42837
1092,21,165,KY,Menifee County,24628,23073,26289
1093,21,167,KY,Mercer County,37616,35329,40050
1094,21,169,KY,Metcalfe County,25471,23887,27160
1095,21,171,KY,Monroe County,23891,22376,25508
1096,21,173,KY,Montgomery County,34426,32376,36606
1097,21,175,KY,Morgan County,24434,22825,26157
1098,21,177,KY,Muhlenberg County,30458,28610,32426
1099,21,179,KY,Nelson County,42742,40126,45529
1100,21,181,KY,Nicholas County,31233,29331,33259
1101,21,183,KY,Ohio County,32194,30218,34299
1102,21,185,KY,Oldham County,66174,62096,70520
1103,21,187,KY,Owen County,33783,31683,36023
1104,21,189,KY,Owsley County,17434,16227,18731
1105,21,191,KY,Pendleton County,39075,36716,41586
1106,21,193,KY,Perry County,25155,23525,26896
1107,21,195,KY,Pike County,26530,24745,28444
1108,21,197,KY,Powell County,27678,25982,29484
1109,21,199,KY,Pulaski County,29591,27791,31506
1110,21,201,KY,Robertson County,30014,28131,32024
1111,21,203,KY,Rockcastle County,25983,24325,27753
1112,21,205,KY,Rowan County,30471,28526,32549
1113,21,207,KY,Russell County,24635,23080,26294
1114,21,209,KY,Scott County,49974,46933,53213
1115,21,211,KY,Shelby County,47066,44217,50100
1116,21,213,KY,Simpson County,38454,36143,40912
1117,21,215,KY,Spencer County,51991,48637,55576
1118,21,217,KY,Taylor County,30407,28546,32389
1119,21,219,KY,Todd County,31085,29202,33089
1120,21,221,KY,Trigg County,37424,35061,39946
1121,21,223,KY,Trimble County,38851,36403,41463
1122,21,225,KY,Union County,35791,33621,38100
1123,21,227,KY,Warren County,37555,35362,39883
1124,21,229,KY,Washington County,34783,32681,37021
1125,21,231,KY,Wayne County,23796,22262,25436
1126,21,233,KY,Webster County,34210,32113,36443
1127,21,235,KY,Whitley County,23970,22434,25611
1128,21,237,KY,Wolfe County,20326,18960,21791
1129,21,239,KY,Woodford County,48515,45474,51759
1131,22,1,LA,Acadia Parish,29671,27836,31627
1132,22,3,LA,Allen Parish,28552,26772,30450
1133,22,5,LA,Ascension Parish,47959,45037,51071
1134,22,7,LA,Assumption Parish,35296,33068,37674
1135,22,9,LA,Avoyelles Parish,25490,23900,27185
1136,22,11,LA,Beauregard Parish,34447,32335,36697
1137,22,13,LA,Bienville Parish,25695,24085,27414
1138,22,15,LA,Bossier Parish,40631,38211,43205
1139,22,17,LA,Caddo Parish,32652,30741,34682
1140,22,19,LA,Calcasieu Parish,36646,34499,38927
1141,22,21,LA,Caldwell Parish,27934,26214,29766
1142,22,23,LA,Cameron Parish,36132,33890,38523
1143,22,25,LA,Catahoula Parish,24456,22917,26098
1144,22,27,LA,Claiborne Parish,26888,25201,28689
1145,22,29,LA,Concordia Parish,24480,22953,26109
1146,22,31,LA,De Soto Parish,29875,28050,31819
1147,22,33,LA,East Baton Rouge Parish,37297,35124,39604
1148,22,35,LA,East Carroll Parish,20412,19105,21809
1149,22,37,LA,East Feliciana Parish,31345,29411,33405
1150,22,39,LA,Evangeline Parish,23688,22110,25378
1151,22,41,LA,Franklin Parish,24275,22776,25872
1152,22,43,LA,Grant Parish,31367,29451,33408
1153,22,45,LA,Iberia Parish,33060,31042,35209
1154,22,47,LA,Iberville Parish,30240,28391,32209
1155,22,49,LA,Jackson Parish,30774,28879,32793
1156,22,51,LA,Jefferson Parish,38077,35928,40355
1157,22,53,LA,Jefferson Davis Parish,30561,28678,32568
1158,22,55,LA,Lafayette Parish,39095,36780,41557
1159,22,57,LA,Lafourche Parish,38360,36030,40840
1160,22,59,LA,La Salle Parish,30556,28645,32594
1161,22,61,LA,Lincoln Parish,28453,26661,30366
1162,22,63,LA,Livingston Parish,42006,39476,44699
1163,22,65,LA,Madison Parish,22559,21120,24095
